,id,text,created_at,retweet_count,favorite_count,coordinates,place,source,rumour,user_id,user_verified,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,text_orig,text_lemma
646,544357899783655424,australian muslim community love home worked hard dispel myths hope suffer this,Mon Dec 15 05:06:51 +0000 2014,113,103,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,951837780,False,602,707,12,699,1015,The Australian Muslim community love their home and worked hard to dispel myths. I hope they do not suffer because of this. #sydneysiege,australian muslim community love home work hard dispel myth hope suffer this 
647,544357935439417345,australia long history terrorism use violence pursuit political aims,Mon Dec 15 05:07:00 +0000 2014,139,91,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,20295264,False,10373,993,79,54245,65149,Australia has a long history of terrorism (the use of violence in the pursuit of political aims).... #SydneySiege http://t.co/dmDZizdeTD,australia long history terrorism use violence pursuit political aim 
648,544362543997665280,please use today excuse racist sighted ignoring telegraph would good start,Mon Dec 15 05:25:18 +0000 2014,126,115,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",no,553259396,False,353,601,5,111,2339,Please do not use today as an excuse to be racist and bigoted. Ignoring the Telegraph would be a good start. #sydneysiege #auspol,please use today excuse racist sight ignore telegraph would good start 
649,544369574842347520,press council confirms received complaints telegraph death cult afternoon front page,Mon Dec 15 05:53:15 +0000 2014,206,133,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",no,60022825,True,9870,2064,322,774,38548,"Press Council confirms it has received complaints about Telegraph's ""Death Cult"" #sydneysiege afternoon front page http://t.co/WI4NrNtBcm",press council confirm receive complaint telegraph death cult afternoon front page 
650,544369653015801856,taking selfie site,Mon Dec 15 05:53:33 +0000 2014,188,204,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,44835347,True,246634,448,1505,336,40082,If you're taking selfies in #MartinPlace at the site of the #sydneysiege then... I... just... just don't.,take selfie site 
651,544370072018378752,add daily telegraph suspected terror cells within aus pm edition damage gunman ever could,Mon Dec 15 05:55:13 +0000 2014,129,109,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,384646101,False,447,247,24,433,1163,Can we add Daily Telegraph to suspected terror cells within Aus? Their 2pm edition did more damage than any gunman ever could #sydneysiege,add daily telegraph suspect terror cell within aus pm edition damage gunman ever could 
652,544372384690872321,people taking selfie return home look selfie amp see unconscious bothering idiot looks like,Mon Dec 15 06:04:25 +0000 2014,108,114,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,349803020,False,19749,20343,414,537,14681,"To people taking selfies at #SydneySiege, When you return home, look at your selfie &amp; see what an unconscious, blithering idiot looks like.",people take selfie return home look selfie amp see unconscious bother idiot look like 
653,544372701285351424,thing murdoch tabloid front page achieves terrorist family members hostages,Mon Dec 15 06:05:40 +0000 2014,113,64,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,330378192,False,14512,884,371,2604,41984,Only thing this Murdoch tabloid front page achieves is to further terrorise family members of #SydneySiege hostages http://t.co/ry0UP6TIlL,thing murdoch tabloid front page achieve terrorist family member hostage 
654,544376073685712896,asked sydney cbd check go home,Mon Dec 15 06:19:04 +0000 2014,140,85,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,44835347,True,246629,448,1505,336,40082,"As the @nswpolice have asked: if you're in the Sydney CBD just to check out the #SydneySiege at #MartinPlace, you should go home.",ask sydney cbd check go home 
655,544376532161298432,australia pm says indications sydney siege may politically motivated,Mon Dec 15 06:20:53 +0000 2014,164,29,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,7587032,True,1732209,17,14523,1,120334,"Australia's PM says there are ""some indications"" the Sydney siege may be politically motivated http://t.co/SrvjjO6WdJ http://t.co/mTO7hsgk3x",australia pm say indications sydney siege may politically motivate 
656,544382795099799553,thoughts prayers go everyone involved may peaceful outcome,Mon Dec 15 06:45:47 +0000 2014,242,456,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,49811878,False,31577,103,86,13577,3451,My Thoughts and Prayers go out to everyone involved in #sydneysiege may there be a peaceful outcome.,thought prayer go everyone involve may peaceful outcome 
657,544383649131806722,hell wrong people taking selfie m lint cafe,Mon Dec 15 06:49:10 +0000 2014,113,34,,,"<a href=""http://twitter.com/carbonandroid"" rel=""nofollow"">Carbon for Android</a>",no,41925345,False,407,316,19,9,5643,"What the hell is wrong with people?

""Taking selfies 100m from the Lindt Cafe #sydneysiege http://t.co/R7mNZCeSOD""",hell wrong people take selfie m lint cafe 
658,544384680376532992,man christian would focusing mental health religion,Mon Dec 15 06:53:16 +0000 2014,299,238,"{'type': 'Point', 'coordinates': [144.8729772, -37.7526174]}","{'full_name': 'Melbourne, Victoria', 'url': 'https://api.twitter.com/1.1/geo/id/01864a8a64df9dc4.json', 'country': 'Australia', 'place_type': 'city', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[144.593741856, -38.433859306], [145.512528832, -38.433859306], [145.512528832, -37.5112737225], [144.593741856, -37.5112737225]]]}, 'contained_within': [], 'country_code': 'AU', 'attributes': {}, 'id': '01864a8a64df9dc4', 'name': 'Melbourne'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",no,238575113,False,10606,2118,241,969,11887,"If this man was a Christian we would be focusing on his mental health not his religion. 

Why not now?

#sydneysiege #MartinPlace #Islamic",man christian would focus mental health religion 
659,544384825332101120,islam nonviolent religion let extremists media fool you,Mon Dec 15 06:53:51 +0000 2014,404,252,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,293838759,False,4664,4689,81,4817,4059,Islam is a non-violent religion. Don't let a few extremists or the media fool you. #SydneySiege http://t.co/kamsNsPYLM,islam nonviolent religion let extremist media fool 
660,544384839906906113,heart goes involved stay strong safe sydney,Mon Dec 15 06:53:54 +0000 2014,200,392,"{'type': 'Point', 'coordinates': [-118.35233783, 34.09781055]}","{'full_name': 'Hollywood, Los Angeles', 'url': 'https://api.twitter.com/1.1/geo/id/27f5da73dd83395c.json', 'country': 'United States', 'place_type': 'neighborhood', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-118.3964787, 34.0802616], [-118.28053, 34.0802616], [-118.28053, 34.152521], [-118.3964787, 34.152521]]]}, 'contained_within': [], 'country_code': 'US', 'attributes': {}, 'id': '27f5da73dd83395c', 'name': 'Hollywood'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,17029979,True,1015649,1647,2189,46,4241,My heart goes out to all involved. Stay strong and be safe Sydney!  #sydneysiege,heart go involve stay strong safe sydney 
661,544387390752567297,muslims world muslims australia terrorist stereotype,Mon Dec 15 07:04:02 +0000 2014,1534,920,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,2163076560,False,9896,570,235,11328,7167,"-1,570,000,000 Muslims in the World
-500,000 Muslims in Australia
-1 terrorist in #SydneyCafe

Don't stereotype

#sydneysiege #PrayForSydney",muslims world muslims australia terrorist stereotype 
662,544388092552294400,sydney attack latest th hour people escaped gunman demands speak pm isis flag claims bombs city,Mon Dec 15 07:06:50 +0000 2014,244,54,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,292777349,False,202007,3540,2226,299,21793,"SYDNEY ATTACK LATEST:
- 8th hour
- 5 people escaped

GUNMAN DEMANDS:
- Speak to PM
- ISIS flag

Claims he has 2 bombs with him and 2 in city",sydney attack late th hour people escape gunman demand speak pm isis flag claim bomb city 
663,544388259359387648,condemn entire race nation religion based actions radicals please keep mind,Mon Dec 15 07:07:29 +0000 2014,352,252,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",no,763156754,False,157,222,2,428,745,"You can't condemn an entire race, nation or religion based on the actions of a few radicals, please keep that in mind #sydneysiege",condemn entire race nation religion base action radical please keep mind 
664,544389770009276416,faith humanity restored,Mon Dec 15 07:13:30 +0000 2014,553,425,"{'type': 'Point', 'coordinates': [-122.50238028, 37.77997097]}","{'full_name': 'San Francisco, CA', 'url': 'https://api.twitter.com/1.1/geo/id/5a110d312052166f.json', 'country': 'United States', 'place_type': 'city', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]}, 'contained_within': [], 'country_code': 'US', 'attributes': {}, 'id': '5a110d312052166f', 'name': 'San Francisco'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,19140457,False,325,384,6,220,15179,faith in humanity restored. #sydneysiege http://t.co/9x9M66JfSt,faith humanity restore 
665,544307871853592576,reports come sydney remember news outlets get things things wrong,Mon Dec 15 01:48:04 +0000 2014,725,314,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,16469809,True,53829,1839,3216,829,11514,"As reports come in from Sydney, remember that news outlets will get things things wrong. http://t.co/d5Mq0NkswF http://t.co/9QaOK3UksY",report come sydney remember news outlet get thing thing wrong 
666,544308031446872065,praying sydney also thank heavens streaming foreign networks american media completely mia,Mon Dec 15 01:48:42 +0000 2014,328,280,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,7702542,True,249387,3576,5836,2999,80604,Praying for Sydney. Also thank heavens for streaming foreign networks because American media is completely MIA.,pray sydney also thank heaven stream foreign network american medium completely mia 
667,544308156625481728,photo gallery latest pictures lint cafe,Mon Dec 15 01:49:11 +0000 2014,115,25,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,16215478,True,19238,320,618,2,23331,Photo Gallery: The latest pictures from Lindt cafe #SydneySiege  http://t.co/rZG7Zb7jyt http://t.co/3IAGGW81yp,photo gallery late picture lint cafe 
668,544309096351268864,aussie muslim sulla brings australia foreign policy discussion shame insulting,Mon Dec 15 01:52:56 +0000 2014,137,39,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",no,17537467,False,52143,1496,962,71,49169,Aussie Muslim Mullah on @BBCWorld brings up 'Australia's Foreign Policy' in discussion over #SydneySiege. Shame @BBCNews for indulging him.,aussie muslim sulla bring australia foreign policy discussion shame insult 
669,544309956250320897,pm abbott thoughts prayers must go individuals caught this,Mon Dec 15 01:56:21 +0000 2014,140,65,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,9609632,True,230636,395,4063,28,55190,PM Abbott: Our thoughts and prayers must above all go out to the individuals that are caught up in this. #SydneySiege,pm abbott thought prayer must go individual catch this 
670,544310691600302080,australia leader tony abbott addresses questions media taken,Mon Dec 15 01:59:16 +0000 2014,398,158,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,5402612,True,12525176,3,101793,0,22389,Australia's leader Tony Abbott addresses #sydneysiege; no questions from the media taken http://t.co/z9JrtJ2IN3 http://t.co/jgNI6ey7CJ,australia leader tony abbott address question medium take 
671,544311959483473920,transcript prime minister press conference,Mon Dec 15 02:04:18 +0000 2014,123,35,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",no,21548431,True,4534,2556,161,49,7612,Here's a transcript of the Prime Minister's press conference on #SydneySiege #MartinPlaceSiege http://t.co/UjX25PbCg8,transcript prime minister press conference 
672,544312065637097472,thoughts also muslim community whose name religion hijacked will,Mon Dec 15 02:04:43 +0000 2014,611,362,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,169844049,False,1573,1382,33,848,10530,Thoughts also with the Muslim community whose name and religion has again been hijacked against their will. #sydneysiege #notintheirname,thought also muslim community whose name religion hijack will 
673,544316684736028673,man earth going sydney despicable life prison parole idiots responsible set hard line tolerance,Mon Dec 15 02:23:05 +0000 2014,165,389,,,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",no,1036325418,True,86709,408,682,1,2074,"Man what on Earth is going on in Sydney. Despicable. Life in prison no parole for the idiots responsible, set a hard line, no tolerance.",man earth go sydney despicable life prison parole idiot responsible set hard line tolerance 
674,544323127522906112,isis beheading book haram school attacks london beheading canadian soldier shot cold blood sydney attack,Mon Dec 15 02:48:41 +0000 2014,140,61,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",no,520011678,False,7228,327,263,7980,23018,"ISIS beheadings, Boko Haram school attacks, the London beheading, Canadian soldier shot in cold blood, Sydney attack. #IsolatedIncidents",isis behead book haram school attack london behead canadian soldier shoot cold blood sydney attack 
